beneficiary_id,full_name,national_id,email,phone,pillar,region,consent_status,consent_type,consent_date,status,enrollment_status,consent_data_sharing,consent_photo_use,consent_sms_contact,consent_external_reporting
INK-2026-1144,Geoffrey Chepkemoi,20003186,geoffrey.chepkemoi.144@inuka.org,+254 720 285 625,Scholarship,Eastern,Consented,Digital Signature,2026-08-19 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1145,Brian Ali,20003265,brian.ali.145@inuka.org,+254 767 890 241,Vocational,Western,Consented,Physical Form,2026-03-26 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1146,Joseph Juma,20003320,joseph.juma.146@inuka.org,+254 710 329 874,Plus,Nairobi,Consented,Physical Form,2026-03-07 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1147,Philip Hassan,20003491,philip.hassan.147@inuka.org,+254 728 199 934,Vocational,Eastern,Consented,SMS OTP,2026-05-26 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1148,Mercy Barasa,20003329,mercy.barasa.148@inuka.org,+254 787 548 544,Tech,Coastal,Consented,Digital Signature,2026-03-07 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1149,Mary Mwangi,20002781,mary.mwangi.149@inuka.org,+254 799 110 310,Scholarship,Coastal,Consented,SMS OTP,2026-05-22 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1150,Grace Lagat,20003400,grace.lagat.150@inuka.org,+254 745 840 252,Vocational,Central,Consented,Physical Form,2026-05-31 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1151,Moses Cherono,20003540,moses.cherono.151@inuka.org,+254 778 677 796,Scholarship,Rift Valley,Consented,SMS OTP,2026-07-04 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1152,Joseph Wekesa,20003339,joseph.wekesa.152@inuka.org,+254 731 108 778,Tech,Eastern,Consented,SMS OTP,2026-03-01 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1153,Stephen Wangari,20002972,stephen.wangari.153@inuka.org,+254 762 962 266,Vocational,North Eastern,Consented,SMS OTP,2026-05-22 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1154,Geoffrey Muthoni,20002945,geoffrey.muthoni.154@inuka.org,+254 716 627 612,Vocational,Central,Consented,Physical Form,2026-08-03 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1155,Ruth Mwangi,20003248,ruth.mwangi.155@inuka.org,+254 722 183 568,Vocational,Nyanza,Consented,SMS OTP,2026-07-26 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1156,Florence Ndwiga,20002922,florence.ndwiga.156@inuka.org,+254 724 994 153,Vocational,Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1157,Peter Chelimo,20003031,peter.chelimo.157@inuka.org,+254 719 530 232,Plus,Nairobi,Consented,Digital Signature,2026-05-13 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1158,Evans Wambui,20003293,evans.wambui.158@inuka.org,+254 792 600 298,Scholarship,Rift Valley,Consented,Digital Signature,2026-02-09 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1159,John Ali,20002850,john.ali.159@inuka.org,+254 782 565 981,Tech,Central,Consented,Physical Form,2026-08-17 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1160,Jane Simiyu,20003467,jane.simiyu.160@inuka.org,+254 741 896 752,Plus,North Eastern,Consented,Physical Form,2026-03-21 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1161,Sarah Wanjiku,20003570,sarah.wanjiku.161@inuka.org,+254 745 502 232,Vocational,Central,Consented,Digital Signature,2026-03-02 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1162,John Ali,20003303,john.ali.162@inuka.org,+254 769 747 122,Vocational,Coastal,Consented,Physical Form,2026-06-03 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1163,Emmanuel Nekesa,20003142,emmanuel.nekesa.163@inuka.org,+254 732 125 870,Vocational,Western,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1164,Collins Nekesa,20003260,collins.nekesa.164@inuka.org,+254 745 645 301,Tech,Western,Consented,SMS OTP,2026-05-06 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1165,Lydia Kiprop,20003248,lydia.kiprop.165@inuka.org,+254 719 916 111,Scholarship,Nyanza,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1166,Esther Wekesa,20003283,esther.wekesa.166@inuka.org,+254 797 662 716,Plus,Rift Valley,Consented,Digital Signature,2026-05-31 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1167,Julius Kiptoo,20003432,julius.kiptoo.167@inuka.org,+254 715 825 939,Vocational,Central,Consented,SMS OTP,2026-07-05 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1168,Alice Ombati,20003374,alice.ombati.168@inuka.org,+254 796 941 945,Vocational,North Eastern,Consented,Physical Form,2026-02-04 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1169,Asha Sang,20003280,asha.sang.169@inuka.org,+254 720 753 141,Plus,Nairobi,Consented,Digital Signature,2026-08-06 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1170,Peter Otieno,20003295,peter.otieno.170@inuka.org,+254 719 808 732,Vocational,Central,Withdrawn,SMS OTP,2026-07-03 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1171,Wycliffe Cherono,20003659,wycliffe.cherono.171@inuka.org,+254 723 419 548,Vocational,Nyanza,Consented,Physical Form,2026-03-23 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1172,Sarah Nyangau,20003730,sarah.nyangau.172@inuka.org,+254 775 192 547,Tech,Rift Valley,Consented,Digital Signature,2026-04-09 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1173,Kevin Hassan,20003610,kevin.hassan.173@inuka.org,+254 784 538 829,Vocational,Coastal,Consented,SMS OTP,2026-08-19 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1174,Stephen Wamalwa,20003330,stephen.wamalwa.174@inuka.org,+254 798 575 402,Vocational,Nyanza,Consented,Digital Signature,2026-08-02 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1175,Florence Cherono,20003396,florence.cherono.175@inuka.org,+254 750 208 478,Scholarship,Western,Consented,SMS OTP,2026-03-04 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1176,Patrick Jebet,20003925,patrick.jebet.176@inuka.org,+254 749 551 389,Plus,Rift Valley,Consented,SMS OTP,2026-03-31 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1177,James Mohamed,20003223,james.mohamed.177@inuka.org,+254 770 684 757,Plus,Nairobi,Consented,Physical Form,2026-03-16 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1178,Moses Achieng,20003800,moses.achieng.178@inuka.org,+254 736 657 260,Tech,Rift Valley,Consented,Physical Form,2026-06-08 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1179,Eunice Karanja,20003989,eunice.karanja.179@inuka.org,+254 798 632 511,Scholarship,Rift Valley,Consented,Physical Form,2026-07-07 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1180,Agnes Mutua,20003999,agnes.mutua.180@inuka.org,+254 767 951 306,Vocational,Central,Consented,Physical Form,2026-05-06 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1181,Ruth Maina,20003319,ruth.maina.181@inuka.org,+254 746 242 622,Plus,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1182,Asha Achieng,20003858,asha.achieng.182@inuka.org,+254 740 903 763,Tech,Coastal,Consented,Physical Form,2026-05-05 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1183,Brian Wekesa,20003782,brian.wekesa.183@inuka.org,+254 796 115 242,Scholarship,Coastal,Consented,SMS OTP,2026-08-17 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1184,Daniel Kiarie,20004014,daniel.kiarie.184@inuka.org,+254 771 258 549,Plus,Nyanza,Consented,Digital Signature,2026-06-17 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1185,Daniel Karanja,20003494,daniel.karanja.185@inuka.org,+254 727 285 145,Plus,Rift Valley,Consented,Physical Form,2026-04-17 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1186,Faith Wambui,20003271,faith.wambui.186@inuka.org,+254 772 383 989,Vocational,Nairobi,Consented,Physical Form,2026-04-29 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1187,Zainab Kimani,20003447,zainab.kimani.187@inuka.org,+254 710 616 838,Tech,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1188,Beatrice Wamalwa,20003905,beatrice.wamalwa.188@inuka.org,+254 754 143 468,Vocational,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1189,Joseph Nyangau,20003626,joseph.nyangau.189@inuka.org,+254 769 945 773,Vocational,Nyanza,Consented,Digital Signature,2026-03-08 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1190,Faith Simiyu,20003580,faith.simiyu.190@inuka.org,+254 728 223 584,Plus,Nairobi,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1191,Philip Ochieng,20003354,philip.ochieng.191@inuka.org,+254 754 139 658,Vocational,North Eastern,Consented,SMS OTP,2026-07-05 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1192,Eunice Kariuki,20003854,eunice.kariuki.192@inuka.org,+254 755 930 753,Vocational,Eastern,Consented,Physical Form,2026-07-12 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1193,Sarah Ochieng,20003955,sarah.ochieng.193@inuka.org,+254 717 946 679,Tech,Rift Valley,Consented,Digital Signature,2026-08-18 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1194,Mercy Muthoni,20003509,mercy.muthoni.194@inuka.org,+254 755 669 862,Scholarship,Rift Valley,Consented,Digital Signature,2026-04-28 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1195,Rose Hassan,20003532,rose.hassan.195@inuka.org,+254 795 976 125,Tech,Central,Consented,Digital Signature,2026-07-10 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1196,Philip Mohamed,20003570,philip.mohamed.196@inuka.org,+254 732 618 316,Scholarship,Western,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1197,Daniel Wambui,20003579,daniel.wambui.197@inuka.org,+254 762 180 847,Scholarship,Western,Consented,Physical Form,2026-07-31 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1198,Beatrice Kiarie,20003468,beatrice.kiarie.198@inuka.org,+254 760 770 341,Tech,Nyanza,Consented,Physical Form,2026-07-27 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1199,Kevin Maina,20003745,kevin.maina.199@inuka.org,+254 796 522 314,Scholarship,Nyanza,Consented,Digital Signature,2026-08-19 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1200,Philip Omondi,20003688,philip.omondi.200@inuka.org,+254 723 672 594,Scholarship,Western,Withdrawn,Physical Form,2026-08-08 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1201,Beatrice Ibrahim,20004285,beatrice.ibrahim.201@inuka.org,+254 723 866 873,Plus,Nyanza,Consented,Digital Signature,2026-06-25 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1202,Mary Kipkorir,20004237,mary.kipkorir.202@inuka.org,+254 776 187 511,Vocational,Nairobi,Consented,SMS OTP,2026-06-19 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1203,Mercy Muthoni,20003955,mercy.muthoni.203@inuka.org,+254 743 686 670,Vocational,Rift Valley,Consented,Digital Signature,2026-07-03 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1204,Halima Ochieng,20003838,halima.ochieng.204@inuka.org,+254 746 650 404,Scholarship,Coastal,Consented,SMS OTP,2026-07-13 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1205,Rose Kipruto,20004427,rose.kipruto.205@inuka.org,+254 766 717 663,Scholarship,Central,Withdrawn,SMS OTP,2026-08-05 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1206,Ruth Juma,20003728,ruth.juma.206@inuka.org,+254 766 487 122,Scholarship,Nairobi,Consented,Digital Signature,2026-03-12 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1207,Michael Ochieng,20003887,michael.ochieng.207@inuka.org,+254 777 188 337,Scholarship,North Eastern,Consented,Digital Signature,2026-03-23 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1208,Jane Jebet,20004513,jane.jebet.208@inuka.org,+254 789 391 952,Plus,Western,Consented,Digital Signature,2026-03-13 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1209,Evans Ekiru,20004002,evans.ekiru.209@inuka.org,+254 755 901 727,Plus,Western,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1210,Joseph Njoroge,20004193,joseph.njoroge.210@inuka.org,+254 741 595 463,Scholarship,North Eastern,Consented,Physical Form,2026-04-25 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1211,Catherine Ochieng,20003999,catherine.ochieng.211@inuka.org,+254 793 656 174,Plus,Central,Consented,SMS OTP,2026-04-15 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1212,Brian Ombati,20004203,brian.ombati.212@inuka.org,+254 731 783 324,Plus,Western,Consented,Digital Signature,2026-07-31 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1213,Collins Kiptoo,20004143,collins.kiptoo.213@inuka.org,+254 763 544 241,Plus,Rift Valley,Consented,Physical Form,2026-04-29 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1214,Lucy Wangari,20004553,lucy.wangari.214@inuka.org,+254 773 148 479,Plus,Nyanza,Consented,Digital Signature,2026-03-19 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1215,Daniel Wanjiku,20004221,daniel.wanjiku.215@inuka.org,+254 761 116 691,Tech,Nyanza,Consented,Physical Form,2026-05-27 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1216,Agnes Njoroge,20004637,agnes.njoroge.216@inuka.org,+254 715 487 428,Tech,Coastal,Consented,Physical Form,2026-02-04 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1217,Alice Kiptoo,20004104,alice.kiptoo.217@inuka.org,+254 764 321 796,Scholarship,North Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1218,Alice Hassan,20004619,alice.hassan.218@inuka.org,+254 795 822 200,Vocational,Nyanza,Consented,Digital Signature,2026-02-26 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1219,Patrick Chepkemoi,20004505,patrick.chepkemoi.219@inuka.org,+254 759 904 967,Scholarship,Nairobi,Withdrawn,Physical Form,2026-07-15 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1220,Patrick Ochieng,20004653,patrick.ochieng.220@inuka.org,+254 777 366 320,Vocational,North Eastern,Consented,SMS OTP,2026-02-02 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1221,Simon Karanja,20003934,simon.karanja.221@inuka.org,+254 725 268 189,Tech,Central,Consented,Digital Signature,2026-04-29 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1222,Wycliffe Karanja,20004525,wycliffe.karanja.222@inuka.org,+254 740 731 178,Plus,Central,Consented,Physical Form,2026-02-22 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1223,Beatrice Wangari,20004538,beatrice.wangari.223@inuka.org,+254 789 978 440,Vocational,Central,Consented,Digital Signature,2026-03-13 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1224,Julius Karanja,20004125,julius.karanja.224@inuka.org,+254 754 967 646,Scholarship,Coastal,Consented,SMS OTP,2026-04-22 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1225,Wycliffe Kipkorir,20004123,wycliffe.kipkorir.225@inuka.org,+254 718 147 474,Tech,North Eastern,Consented,Digital Signature,2026-06-06 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1226,Sarah Wekesa,20004711,sarah.wekesa.226@inuka.org,+254 777 192 678,Tech,Coastal,Consented,Digital Signature,2026-06-27 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1227,Francis Kipruto,20004838,francis.kipruto.227@inuka.org,+254 770 949 664,Scholarship,Nyanza,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1228,Lydia Jebet,20004210,lydia.jebet.228@inuka.org,+254 723 755 734,Scholarship,Central,Consented,SMS OTP,2026-02-25 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1229,Joseph Kipruto,20004071,joseph.kipruto.229@inuka.org,+254 781 832 408,Tech,Nairobi,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1230,Moses Otieno,20004737,moses.otieno.230@inuka.org,+254 761 817 568,Tech,Western,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1231,Daniel Nekesa,20004473,daniel.nekesa.231@inuka.org,+254 768 378 475,Plus,Coastal,Consented,SMS OTP,2026-03-31 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1232,Anita Chelimo,20004414,anita.chelimo.232@inuka.org,+254 799 304 411,Plus,Nairobi,Consented,Digital Signature,2026-05-17 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1233,Julius Kiprop,20004297,julius.kiprop.233@inuka.org,+254 754 315 180,Scholarship,Nyanza,Consented,Digital Signature,2026-06-22 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1234,Asha Ibrahim,20004704,asha.ibrahim.234@inuka.org,+254 726 369 560,Tech,Nairobi,Consented,SMS OTP,2026-04-02 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1235,Francis Nduku,20004441,francis.nduku.235@inuka.org,+254 734 203 427,Plus,Central,Consented,Digital Signature,2026-07-01 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1236,Philip Kiptoo,20004651,philip.kiptoo.236@inuka.org,+254 783 963 288,Vocational,Nyanza,Consented,SMS OTP,2026-03-26 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1237,Daniel Ekiru,20004662,daniel.ekiru.237@inuka.org,+254 765 335 116,Plus,Western,Consented,SMS OTP,2026-03-06 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1238,Rose Wanjiku,20004486,rose.wanjiku.238@inuka.org,+254 720 101 532,Scholarship,Coastal,Consented,SMS OTP,2026-04-22 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1239,Andrew Koech,20004346,andrew.koech.239@inuka.org,+254 758 713 648,Tech,Central,Consented,SMS OTP,2026-05-01 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1240,Mercy Nyangau,20004702,mercy.nyangau.240@inuka.org,+254 786 169 758,Scholarship,Western,Consented,Physical Form,2026-08-06 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1241,Evans Kiprop,20004770,evans.kiprop.241@inuka.org,+254 776 240 425,Plus,Nyanza,Consented,SMS OTP,2026-07-28 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1242,Emmanuel Rotich,20004998,emmanuel.rotich.242@inuka.org,+254 786 422 755,Plus,Coastal,Consented,SMS OTP,2026-06-01 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1243,Fatuma Rotich,20004378,fatuma.rotich.243@inuka.org,+254 780 979 979,Plus,Nairobi,Consented,SMS OTP,2026-06-19 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1244,Faith Kimani,20004806,faith.kimani.244@inuka.org,+254 761 558 729,Scholarship,North Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1245,Charles Kipruto,20004848,charles.kipruto.245@inuka.org,+254 745 574 363,Vocational,Central,Consented,SMS OTP,2026-05-08 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1246,Robert Hassan,20005179,robert.hassan.246@inuka.org,+254 730 502 548,Scholarship,Central,Consented,SMS OTP,2026-08-16 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1247,Daniel Kiptoo,20004344,daniel.kiptoo.247@inuka.org,+254 772 285 145,Tech,Coastal,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1248,Anita Lagat,20005160,anita.lagat.248@inuka.org,+254 768 162 729,Scholarship,Central,Consented,Digital Signature,2026-05-05 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1249,Wycliffe Muthoni,20004873,wycliffe.muthoni.249@inuka.org,+254 796 871 327,Vocational,Central,Consented,Physical Form,2026-07-03 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1250,Esther Ibrahim,20004990,esther.ibrahim.250@inuka.org,+254 787 407 750,Vocational,Nairobi,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1251,Kevin Muthoni,20004538,kevin.muthoni.251@inuka.org,+254 768 282 246,Tech,North Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1252,Joseph Onyango,20004623,joseph.onyango.252@inuka.org,+254 766 110 504,Plus,Coastal,Consented,SMS OTP,2026-07-14 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1253,Wycliffe Nduku,20004725,wycliffe.nduku.253@inuka.org,+254 743 986 872,Scholarship,Eastern,Consented,Physical Form,2026-03-03 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1254,Catherine Nyambura,20004916,catherine.nyambura.254@inuka.org,+254 764 210 291,Scholarship,Coastal,Consented,SMS OTP,2026-02-24 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1255,Mary Kipkorir,20004469,mary.kipkorir.255@inuka.org,+254 733 725 323,Tech,Western,Consented,SMS OTP,2026-04-15 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1256,Collins Kimani,20005313,collins.kimani.256@inuka.org,+254 774 992 671,Tech,Nairobi,Consented,Digital Signature,2026-07-05 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1257,Gladys Karanja,20005274,gladys.karanja.257@inuka.org,+254 766 814 727,Vocational,Coastal,Consented,Physical Form,2026-07-17 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1258,Grace Ombati,20005014,grace.ombati.258@inuka.org,+254 754 912 507,Vocational,Nyanza,Consented,Digital Signature,2026-02-15 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1259,Patrick Odhiambo,20005165,patrick.odhiambo.259@inuka.org,+254 727 486 744,Scholarship,Coastal,Withdrawn,Physical Form,2026-07-14 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1260,Charles Kamau,20005166,charles.kamau.260@inuka.org,+254 771 960 640,Scholarship,Nairobi,Consented,SMS OTP,2026-04-10 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1261,Lucy Kariuki,20004865,lucy.kariuki.261@inuka.org,+254 723 142 344,Vocational,Nyanza,Consented,Digital Signature,2026-06-19 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1262,Alice Wanyama,20004554,alice.wanyama.262@inuka.org,+254 781 150 410,Scholarship,Nyanza,Consented,Physical Form,2026-07-02 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1263,Mercy Otieno,20004663,mercy.otieno.263@inuka.org,+254 727 416 604,Vocational,Western,Consented,SMS OTP,2026-04-12 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1264,Beatrice Jebet,20004694,beatrice.jebet.264@inuka.org,+254 718 841 494,Vocational,Eastern,Consented,Digital Signature,2026-06-07 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1265,Lucy Mutua,20005135,lucy.mutua.265@inuka.org,+254 731 156 217,Scholarship,Eastern,Consented,Physical Form,2026-04-09 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1266,Collins Koech,20005180,collins.koech.266@inuka.org,+254 786 277 596,Scholarship,Rift Valley,Consented,Digital Signature,2026-06-18 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1267,David Lagat,20005451,david.lagat.267@inuka.org,+254 764 558 934,Tech,Nairobi,Consented,Physical Form,2026-04-02 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1268,Andrew Kamau,20004785,andrew.kamau.268@inuka.org,+254 779 123 637,Scholarship,Nairobi,Consented,Digital Signature,2026-05-09 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1269,Sarah Nyambura,20005209,sarah.nyambura.269@inuka.org,+254 777 685 827,Vocational,Coastal,Consented,Digital Signature,2026-06-27 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1270,Ruth Nduku,20005497,ruth.nduku.270@inuka.org,+254 722 885 247,Vocational,Rift Valley,Consented,Digital Signature,2026-05-15 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1271,Alice Sang,20004737,alice.sang.271@inuka.org,+254 772 368 885,Plus,Western,Consented,SMS OTP,2026-02-15 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1272,Zainab Ekiru,20005317,zainab.ekiru.272@inuka.org,+254 718 783 452,Tech,Nyanza,Consented,SMS OTP,2026-04-19 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1273,Rachael Kiprop,20004914,rachael.kiprop.273@inuka.org,+254 710 763 930,Vocational,Central,Consented,SMS OTP,2026-02-09 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1274,Joseph Kariuki,20005109,joseph.kariuki.274@inuka.org,+254 789 337 499,Plus,Coastal,Consented,SMS OTP,2026-07-21 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1275,Catherine Mwangi,20005547,catherine.mwangi.275@inuka.org,+254 782 612 142,Tech,Coastal,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1276,Mary Onyango,20005596,mary.onyango.276@inuka.org,+254 767 435 832,Plus,Western,Consented,Physical Form,2026-02-24 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1277,Rose Ombati,20005328,rose.ombati.277@inuka.org,+254 756 541 834,Tech,Eastern,Consented,Physical Form,2026-04-07 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1278,Lydia Kipkorir,20005524,lydia.kipkorir.278@inuka.org,+254 731 277 710,Vocational,North Eastern,Consented,Physical Form,2026-06-23 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1279,Emmanuel Kamau,20005308,emmanuel.kamau.279@inuka.org,+254 770 188 166,Plus,Coastal,Consented,Physical Form,2026-08-14 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1280,Simon Nduku,20004991,simon.nduku.280@inuka.org,+254 744 270 101,Tech,North Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1281,Mary Chelimo,20004916,mary.chelimo.281@inuka.org,+254 785 534 828,Vocational,Eastern,Consented,Physical Form,2026-08-17 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1282,Simon Wamalwa,20005534,simon.wamalwa.282@inuka.org,+254 751 121 319,Plus,Nairobi,Consented,Digital Signature,2026-04-30 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1283,Grace Ndwiga,20005130,grace.ndwiga.283@inuka.org,+254 714 436 765,Tech,Eastern,Consented,Physical Form,2026-03-22 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1284,Joseph Cherono,20005072,joseph.cherono.284@inuka.org,+254 768 564 439,Plus,Coastal,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1285,John Cherono,20005503,john.cherono.285@inuka.org,+254 776 108 885,Plus,Central,Consented,SMS OTP,2026-04-14 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1286,Michael Kimani,20005707,michael.kimani.286@inuka.org,+254 760 656 716,Plus,Nyanza,Consented,Physical Form,2026-08-17 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1287,Joseph Chelimo,20005773,joseph.chelimo.287@inuka.org,+254 763 691 709,Plus,Eastern,Withdrawn,Physical Form,2026-07-18 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1288,Moses Wamalwa,20005180,moses.wamalwa.288@inuka.org,+254 748 611 500,Plus,Eastern,Consented,SMS OTP,2026-06-28 19:38:09,Active,Enrolled,1,1,1,0
